0,1,2,3,4,5,6
0.7645616485365894,1.1170414400369457,0.4131612708842941,1.2842685109140395,0.5639956729140277,1.4841307051729187,4.737300703258442
0.40030161565019934,1.2142089299740633,-0.46269504636179143,0.11542512158182994,0.4446208807028955,0.3549978900045268,0.6239036376772926
-1.1784477748371072,-2.644424962434109,0.8694407862333403,-3.782952957652806,-2.001033248452905,-0.5268026848745141,-7.809823116159084
0.31157179305374477,1.3375702193730863,0.7265021651743103,0.3635013363873784,1.1661854166464072,1.206850071336616,3.319945606001858
0.7497428182907605,1.3323146062779805,1.0840595923659877,0.8794924496575734,2.0109280541236156,4.6419265379495585,8.85017452144064
-0.8976109126741795,-0.3639115931792606,1.3977057294250697,-1.7390899919732483,-2.460202966085295,-0.7967518818908257,-3.2674452288358733
0.992132478971156,1.1731578440889312,-0.6733127514371396,2.4448311944420453,3.664525635653388,3.3007368747047856,6.742177373956857
-0.08952699774364256,-1.6385598903973613,1.7024099027609751,2.387261983615801,1.7898749250918222,2.005233940263164,5.120731627228068
1.9763302659980593,3.318077898408805,-0.23215939424396725,1.9462424745927094,0.5184733047841499,-0.12807772776365622,6.940877000804218
0.16210226330233815,0.0010620017967504225,1.277640549938926,-0.5864392640174617,-0.42615672404043026,0.46611816849092746,0.7939784855145737
-0.3862218325518311,-0.10993157515814717,0.507012740582984,-0.4693203589915207,-2.4351662200761957,-1.6198159208216956,-1.0953030110761086
0.014359327377969305,-1.5699148086170047,1.1062267511290114,-1.1739485019601545,-0.7022440548411281,0.8139859232442583,-0.4570916261250458
-0.10507090590968472,-1.200133737804808,0.9647855358301565,-0.335725180198824,-2.0463037536363884,-2.123361625206693,-2.532669759716987
2.3367161964992174,1.7202267208865836,0.4411450872034554,0.8074868883980182,-0.06914793586581025,-0.038602345087178636,5.0906314196999665
0.8081885306269085,0.40091446614432424,-0.4569307756369722,2.75719582348608,2.012002890688838,0.6620064516438667,4.042649996647302
0.42970751969941706,0.191274028989172,-1.3585318046369095,-0.020619769712885705,0.5618104272460668,-1.6538952805959295,-1.3707200795399181
0.6420029811499631,1.0049192750060005,1.6571867676622722,2.576833434408608,1.1471617974277286,2.302119477003719,8.58975441019578
-0.8386252343076565,-2.1351172325476746,1.283562910995932,-0.6128212058660576,0.8379645691019114,1.597026329270876,-0.3456782732328176
